Candidate_ID,Job_Role,Source,Application_Date,Screening_Status,Technical_Interview,HR_Interview,Offer_Status,Offer_Accepted,Time_to_Hire_Days,CTC_Offered_LPA
284,Software Engineer,Company Website,2024-09-29,Rejected,Not Attended,Pending,Not Offered,No,59,4.34
285,Data Analyst,Company Website,2024-02-20,Passed,Not Attended,Rejected,Not Offered,Pending,11,9.84
286,HR Executive,Naukri,2024-09-09,Passed,Not Attended,Rejected,Not Offered,No,14,7.17
287,Software Engineer,Naukri,2024-02-14,Passed,Not Attended,Passed,Offered,No,24,17.77
288,HR Executive,Referral,2024-07-09,Passed,Rejected,Pending,Offered,Pending,25,11.85
289,Business Analyst,Company Website,2024-05-01,Rejected,Passed,Pending,Not Offered,Pending,32,11.1
290,Software Engineer,LinkedIn,2024-07-05,Rejected,Passed,Pending,Not Offered,No,33,16.23
291,Business Analyst,LinkedIn,2024-08-01,Passed,Passed,Passed,Not Offered,Yes,10,14.09
292,Data Analyst,LinkedIn,2024-05-28,Rejected,Passed,Passed,Not Offered,No,42,3.16
293,Data Analyst,Referral,2024-06-18,Rejected,Rejected,Rejected,Not Offered,No,46,14.65
294,Software Engineer,Referral,2024-07-27,Rejected,Not Attended,Pending,Not Offered,Yes,45,15.11
295,Software Engineer,Campus,2024-03-22,Passed,Passed,Pending,Offered,Yes,7,5.96
296,HR Executive,LinkedIn,2024-07-14,Passed,Rejected,Passed,Not Offered,Pending,41,15.06
297,HR Executive,LinkedIn,2024-09-02,Passed,Rejected,Rejected,Not Offered,No,21,19.9
298,Business Analyst,Referral,2024-12-10,Passed,Passed,Pending,Not Offered,No,37,8.0
299,Software Engineer,Referral,2024-12-22,Passed,Not Attended,Passed,Not Offered,Yes,14,3.66
300,Data Analyst,Campus,2024-02-09,Rejected,Rejected,Rejected,Not Offered,No,41,17.46
301,HR Executive,Campus,2024-06-16,Rejected,Passed,Passed,Not Offered,No,37,6.48
302,HR Executive,Naukri,2024-02-12,Rejected,Not Attended,Rejected,Not Offered,No,32,16.23
303,Data Analyst,Company Website,2024-11-24,Passed,Rejected,Pending,Not Offered,No,27,9.92
304,HR Executive,LinkedIn,2024-07-29,Passed,Passed,Pending,Not Offered,Pending,46,18.37
305,Business Analyst,LinkedIn,2024-06-27,Passed,Rejected,Rejected,Not Offered,No,50,19.01
306,Software Engineer,Campus,2024-01-23,Passed,Rejected,Passed,Offered,No,52,9.73
307,Data Analyst,Campus,2024-04-04,Rejected,Passed,Rejected,Offered,No,54,19.67
308,Software Engineer,Naukri,2024-06-08,Passed,Not Attended,Pending,Offered,No,55,3.47
309,HR Executive,Company Website,2024-08-31,Rejected,Not Attended,Rejected,Not Offered,Yes,50,12.67
310,HR Executive,Naukri,2024-01-17,Passed,Rejected,Rejected,Not Offered,Pending,14,15.56
311,Data Analyst,Company Website,2024-04-21,Passed,Rejected,Pending,Not Offered,Yes,12,10.27
312,Business Analyst,LinkedIn,2024-04-12,Passed,Not Attended,Pending,Not Offered,No,20,14.2
313,Data Scientist,Naukri,2024-11-09,Passed,Passed,Pending,Not Offered,No,47,8.23
314,Data Analyst,Campus,2024-03-26,Passed,Not Attended,Pending,Not Offered,No,36,4.32
315,Data Scientist,Naukri,2024-02-04,Passed,Rejected,Passed,Not Offered,No,53,17.19
316,Data Scientist,Naukri,2024-01-30,Passed,Passed,Pending,Not Offered,No,49,8.04
317,Business Analyst,LinkedIn,2024-07-10,Rejected,Rejected,Rejected,Not Offered,No,29,6.33
318,Data Scientist,Campus,2024-06-27,Rejected,Rejected,Passed,Not Offered,Yes,41,6.4
319,Data Scientist,Campus,2024-04-13,Rejected,Passed,Rejected,Not Offered,No,19,16.98
320,Business Analyst,Referral,2024-06-13,Rejected,Rejected,Rejected,Offered,Pending,20,4.12
321,Data Scientist,Referral,2024-05-01,Rejected,Rejected,Passed,Offered,Pending,46,11.46
322,Data Scientist,Referral,2024-05-13,Passed,Rejected,Pending,Not Offered,Pending,21,6.3
323,Data Scientist,LinkedIn,2024-10-16,Passed,Passed,Passed,Not Offered,Pending,31,14.08
324,Data Analyst,Naukri,2024-11-07,Passed,Rejected,Pending,Not Offered,Pending,51,16.58
325,Data Analyst,Campus,2024-08-11,Rejected,Rejected,Passed,Not Offered,Yes,30,12.55
326,Data Analyst,Campus,2024-01-25,Passed,Not Attended,Passed,Offered,No,12,13.45
327,Business Analyst,Naukri,2024-01-13,Passed,Not Attended,Rejected,Not Offered,Yes,45,13.6
328,HR Executive,Campus,2024-11-14,Rejected,Not Attended,Pending,Not Offered,Pending,45,12.74
329,Data Scientist,Naukri,2024-08-17,Passed,Passed,Passed,Not Offered,No,15,6.72
330,Data Scientist,LinkedIn,2024-04-11,Rejected,Not Attended,Pending,Not Offered,Pending,31,14.11
331,Business Analyst,LinkedIn,2024-07-21,Rejected,Passed,Pending,Offered,Pending,13,16.16
332,Data Scientist,LinkedIn,2024-09-23,Passed,Passed,Pending,Not Offered,No,58,17.01
333,Data Analyst,Naukri,2024-12-30,Passed,Passed,Passed,Offered,No,15,4.35
334,HR Executive,Naukri,2024-08-09,Rejected,Not Attended,Rejected,Not Offered,Yes,11,9.76
335,Software Engineer,Company Website,2024-04-13,Passed,Passed,Pending,Offered,No,32,9.28
336,Data Scientist,Campus,2024-04-20,Rejected,Passed,Passed,Not Offered,Pending,34,18.7
337,Data Analyst,Campus,2024-03-09,Rejected,Passed,Passed,Not Offered,No,59,14.21
338,Software Engineer,Company Website,2024-12-23,Passed,Rejected,Rejected,Not Offered,Pending,40,11.04
339,HR Executive,Company Website,2024-09-14,Passed,Not Attended,Pending,Not Offered,Pending,55,19.31
340,Software Engineer,LinkedIn,2024-06-16,Passed,Passed,Rejected,Not Offered,No,13,5.73
341,Data Analyst,Company Website,2024-10-19,Passed,Rejected,Rejected,Not Offered,Pending,39,9.15
342,Software Engineer,Naukri,2024-02-18,Passed,Passed,Rejected,Not Offered,Yes,55,13.69
343,Business Analyst,Referral,2024-09-06,Rejected,Passed,Pending,Not Offered,Pending,17,11.67
344,Software Engineer,Naukri,2024-11-26,Passed,Passed,Passed,Not Offered,Pending,52,13.04
345,Data Scientist,Company Website,2024-03-15,Rejected,Passed,Passed,Not Offered,Pending,8,15.95
346,Data Scientist,Campus,2024-07-19,Passed,Rejected,Passed,Offered,No,14,14.83
347,Business Analyst,Naukri,2024-02-03,Passed,Passed,Passed,Not Offered,Pending,30,14.17
348,Data Analyst,Campus,2024-11-09,Passed,Not Attended,Passed,Not Offered,Pending,7,15.16
349,Data Scientist,Naukri,2024-04-20,Rejected,Not Attended,Passed,Not Offered,Pending,54,16.29
350,HR Executive,Campus,2024-12-17,Passed,Passed,Rejected,Not Offered,No,57,6.58
351,Data Scientist,Naukri,2024-11-11,Passed,Passed,Passed,Not Offered,Pending,47,14.7
352,Data Scientist,Campus,2024-08-24,Rejected,Rejected,Rejected,Not Offered,Pending,21,14.3
353,Data Analyst,Referral,2024-02-01,Passed,Passed,Pending,Not Offered,Pending,53,14.99
354,Software Engineer,LinkedIn,2024-07-27,Passed,Passed,Passed,Not Offered,Yes,31,7.16
355,Data Scientist,Naukri,2024-05-11,Passed,Passed,Passed,Not Offered,No,26,7.78
356,Business Analyst,Referral,2024-04-15,Rejected,Not Attended,Passed,Not Offered,Pending,48,16.11
357,Software Engineer,LinkedIn,2024-02-02,Passed,Rejected,Rejected,Not Offered,No,40,9.43
358,HR Executive,Naukri,2024-02-12,Passed,Passed,Pending,Not Offered,Pending,12,18.69
359,Data Analyst,Referral,2024-04-16,Passed,Passed,Pending,Offered,Yes,37,4.93
360,HR Executive,Referral,2024-09-21,Rejected,Passed,Rejected,Not Offered,Pending,30,5.93
361,Software Engineer,Referral,2024-08-13,Passed,Passed,Pending,Offered,Pending,35,6.15
362,Software Engineer,Company Website,2024-06-27,Passed,Passed,Pending,Not Offered,No,57,7.85
363,Software Engineer,Campus,2024-08-09,Passed,Not Attended,Passed,Offered,Pending,15,18.31
364,HR Executive,LinkedIn,2024-05-04,Passed,Passed,Passed,Not Offered,Pending,33,9.4
365,Software Engineer,Campus,2024-10-02,Rejected,Passed,Rejected,Not Offered,Pending,33,10.84
366,HR Executive,Campus,2024-06-15,Passed,Passed,Pending,Not Offered,Yes,42,10.19
367,Software Engineer,Campus,2024-05-30,Rejected,Passed,Passed,Not Offered,Pending,41,16.72
368,Business Analyst,Referral,2024-02-10,Rejected,Not Attended,Passed,Not Offered,No,19,9.4
369,Software Engineer,Campus,2024-10-26,Rejected,Passed,Pending,Not Offered,No,58,17.15
370,HR Executive,Company Website,2024-02-04,Passed,Passed,Passed,Offered,Pending,55,11.19
371,Data Scientist,Naukri,2024-11-09,Rejected,Passed,Rejected,Not Offered,No,19,7.14
372,Software Engineer,Referral,2024-10-30,Passed,Passed,Passed,Not Offered,No,11,10.32
373,Data Scientist,LinkedIn,2024-08-18,Rejected,Not Attended,Passed,Offered,Pending,53,9.74
374,Business Analyst,Naukri,2024-08-02,Passed,Passed,Rejected,Not Offered,No,57,7.11
375,Data Analyst,Naukri,2024-11-09,Rejected,Passed,Rejected,Offered,Pending,33,5.08
376,Business Analyst,Naukri,2024-04-10,Passed,Passed,Passed,Not Offered,Yes,37,17.3
377,Software Engineer,Campus,2024-02-26,Rejected,Rejected,Pending,Offered,Pending,50,11.77
378,Data Scientist,Campus,2024-08-02,Rejected,Rejected,Passed,Not Offered,Yes,55,7.13
379,Data Scientist,Referral,2024-06-04,Rejected,Rejected,Rejected,Not Offered,No,58,10.24
380,HR Executive,Campus,2024-03-04,Rejected,Passed,Passed,Not Offered,Yes,20,13.3
381,Data Scientist,Campus,2024-03-02,Passed,Not Attended,Pending,Not Offered,No,38,15.24
382,HR Executive,Campus,2024-12-04,Passed,Passed,Pending,Not Offered,Pending,25,13.54
383,Data Analyst,Referral,2024-03-02,Rejected,Rejected,Passed,Not Offered,Pending,11,6.98
384,Software Engineer,Referral,2024-04-03,Passed,Rejected,Passed,Not Offered,No,48,4.88
385,HR Executive,Company Website,2024-12-06,Passed,Rejected,Pending,Not Offered,No,33,4.25
386,Data Analyst,Company Website,2024-01-26,Passed,Passed,Rejected,Not Offered,Yes,13,4.84
387,Data Scientist,Company Website,2024-04-30,Passed,Passed,Rejected,Offered,No,53,8.88
388,Data Scientist,Company Website,2024-02-19,Passed,Passed,Passed,Not Offered,No,11,9.03
389,Data Analyst,Naukri,2024-09-08,Passed,Passed,Pending,Not Offered,Yes,18,19.63
390,Data Scientist,Naukri,2024-02-05,Passed,Rejected,Pending,Not Offered,Pending,34,3.38
391,Data Analyst,Company Website,2024-10-15,Passed,Passed,Passed,Not Offered,Pending,28,13.75
392,HR Executive,Company Website,2024-04-09,Passed,Rejected,Rejected,Not Offered,Yes,55,11.69
393,HR Executive,LinkedIn,2024-11-19,Passed,Not Attended,Pending,Offered,No,38,5.48
394,Data Analyst,Naukri,2024-11-24,Passed,Passed,Rejected,Offered,Pending,12,19.13
395,HR Executive,LinkedIn,2024-05-15,Passed,Passed,Rejected,Not Offered,Pending,59,16.79
396,HR Executive,LinkedIn,2024-07-12,Rejected,Not Attended,Passed,Offered,Yes,5,6.75
397,HR Executive,Campus,2024-08-08,Passed,Rejected,Passed,Not Offered,Pending,38,7.96
398,Business Analyst,Referral,2024-10-05,Rejected,Passed,Pending,Not Offered,Yes,24,6.4
399,Software Engineer,Naukri,2024-11-21,Rejected,Passed,Rejected,Not Offered,Pending,35,8.24
400,Data Scientist,Company Website,2024-02-24,Passed,Rejected,Rejected,Not Offered,Yes,19,6.87
401,Business Analyst,Company Website,2024-04-19,Passed,Rejected,Passed,Not Offered,Pending,19,7.38
402,HR Executive,Referral,2024-05-28,Passed,Rejected,Pending,Not Offered,No,55,11.78
403,Data Analyst,Naukri,2024-09-21,Passed,Rejected,Pending,Not Offered,Pending,38,8.74
404,HR Executive,Company Website,2024-06-10,Passed,Rejected,Rejected,Not Offered,Yes,9,11.33
405,Software Engineer,Company Website,2024-07-05,Passed,Passed,Pending,Not Offered,No,58,3.52
406,HR Executive,Campus,2024-05-08,Passed,Rejected,Passed,Not Offered,Pending,26,15.61
407,Data Analyst,LinkedIn,2024-04-17,Passed,Not Attended,Pending,Not Offered,Pending,59,18.78
408,Software Engineer,Company Website,2024-03-08,Rejected,Passed,Rejected,Offered,Pending,16,19.94
409,HR Executive,Naukri,2024-03-06,Passed,Rejected,Passed,Offered,Pending,49,6.41
410,Software Engineer,Referral,2024-05-23,Rejected,Passed,Passed,Not Offered,Pending,35,9.53
411,Data Scientist,Campus,2024-02-22,Passed,Passed,Passed,Not Offered,Pending,58,19.55
412,Data Scientist,Naukri,2024-05-07,Passed,Not Attended,Pending,Not Offered,Yes,33,6.61
413,HR Executive,Campus,2024-11-16,Passed,Passed,Pending,Offered,Yes,26,12.17
414,Software Engineer,LinkedIn,2024-07-25,Rejected,Passed,Rejected,Offered,Yes,52,16.59
415,Data Analyst,Company Website,2024-11-15,Passed,Passed,Passed,Not Offered,No,12,3.48
416,HR Executive,Naukri,2024-08-03,Passed,Passed,Pending,Offered,Pending,41,4.79
417,Data Scientist,Referral,2024-03-08,Rejected,Rejected,Passed,Offered,No,32,6.34
418,Data Scientist,LinkedIn,2024-03-02,Passed,Passed,Rejected,Not Offered,No,25,10.74
419,HR Executive,LinkedIn,2024-07-28,Passed,Passed,Pending,Not Offered,Pending,15,3.26
420,Software Engineer,Campus,2024-12-02,Rejected,Passed,Passed,Not Offered,Pending,15,10.33
421,Data Scientist,LinkedIn,2024-11-22,Rejected,Rejected,Rejected,Not Offered,Pending,27,5.75
422,Software Engineer,Naukri,2024-02-21,Passed,Rejected,Passed,Not Offered,Pending,46,17.45
423,Data Scientist,Campus,2024-04-25,Passed,Rejected,Passed,Not Offered,Yes,17,11.27
424,Data Scientist,LinkedIn,2024-03-05,Rejected,Rejected,Pending,Not Offered,No,47,4.21
425,Business Analyst,Referral,2024-05-09,Rejected,Passed,Passed,Offered,No,31,10.87
426,Data Scientist,Naukri,2024-06-25,Passed,Rejected,Rejected,Not Offered,No,27,11.16
427,Data Analyst,Referral,2024-10-04,Rejected,Passed,Passed,Offered,No,55,8.09
428,HR Executive,Referral,2024-06-11,Passed,Passed,Rejected,Offered,Pending,37,9.25
429,HR Executive,Campus,2024-11-27,Passed,Rejected,Passed,Offered,No,57,19.5
430,Software Engineer,Company Website,2024-05-31,Passed,Passed,Pending,Not Offered,No,30,7.2
431,Data Scientist,Campus,2024-12-15,Passed,Passed,Passed,Not Offered,No,47,14.5
432,Data Analyst,Naukri,2024-08-23,Passed,Passed,Pending,Not Offered,Pending,40,14.24
433,Software Engineer,Naukri,2024-06-06,Passed,Rejected,Rejected,Offered,Pending,37,10.18
434,Business Analyst,Campus,2024-11-22,Passed,Passed,Rejected,Offered,Yes,57,18.85
435,Software Engineer,Company Website,2024-04-15,Passed,Not Attended,Pending,Not Offered,No,42,16.08
436,Software Engineer,Campus,2024-11-01,Passed,Passed,Passed,Not Offered,Pending,59,3.36
437,Data Scientist,Naukri,2024-09-11,Rejected,Rejected,Passed,Not Offered,Pending,20,11.26
438,Business Analyst,Company Website,2024-12-23,Rejected,Not Attended,Passed,Offered,No,14,4.94
439,Software Engineer,Naukri,2024-04-22,Passed,Rejected,Passed,Not Offered,No,47,7.88
440,Data Analyst,Company Website,2024-01-30,Rejected,Rejected,Pending,Not Offered,Pending,52,7.06
441,Data Analyst,Company Website,2024-01-12,Passed,Rejected,Passed,Offered,Pending,45,15.84
442,HR Executive,Campus,2024-06-25,Passed,Passed,Pending,Not Offered,Pending,48,7.24
443,Business Analyst,Campus,2024-12-03,Rejected,Not Attended,Rejected,Offered,No,56,19.88
444,Business Analyst,Campus,2024-02-15,Passed,Passed,Passed,Offered,Pending,21,5.18
445,HR Executive,Company Website,2024-06-19,Passed,Not Attended,Pending,Not Offered,No,56,10.0
446,Software Engineer,Company Website,2024-05-09,Passed,Rejected,Pending,Not Offered,Pending,47,11.32
447,Business Analyst,Naukri,2024-09-01,Passed,Not Attended,Pending,Not Offered,Yes,27,10.36
448,Data Analyst,Referral,2024-12-18,Passed,Passed,Rejected,Not Offered,Pending,5,4.59
449,Data Analyst,Campus,2024-07-21,Rejected,Not Attended,Passed,Not Offered,Pending,33,6.84
450,Data Scientist,Naukri,2024-08-13,Passed,Passed,Passed,Offered,No,29,11.85
451,Business Analyst,Naukri,2024-03-20,Rejected,Rejected,Rejected,Offered,No,10,16.6
452,Software Engineer,LinkedIn,2024-11-05,Rejected,Passed,Passed,Not Offered,No,14,14.7
453,HR Executive,Campus,2024-02-04,Passed,Rejected,Pending,Not Offered,Pending,44,12.26
454,HR Executive,Naukri,2024-02-21,Passed,Rejected,Pending,Not Offered,No,58,19.62
455,Software Engineer,LinkedIn,2024-06-09,Passed,Passed,Passed,Not Offered,Yes,18,15.94
456,Data Scientist,Campus,2024-03-24,Passed,Rejected,Rejected,Offered,Yes,27,17.73
457,HR Executive,Company Website,2024-11-23,Passed,Passed,Pending,Not Offered,Pending,23,3.22
458,Business Analyst,LinkedIn,2024-01-26,Rejected,Rejected,Passed,Not Offered,No,57,6.67
459,Data Scientist,Company Website,2024-08-12,Rejected,Rejected,Passed,Offered,Yes,35,15.24
460,Business Analyst,Referral,2024-11-12,Passed,Passed,Passed,Not Offered,No,43,7.73
461,Data Analyst,Referral,2024-06-02,Passed,Rejected,Passed,Offered,Pending,43,9.02
462,Data Scientist,Referral,2024-10-19,Passed,Rejected,Passed,Offered,Pending,42,13.04
463,HR Executive,Referral,2024-04-04,Passed,Passed,Passed,Offered,Yes,23,12.23
464,Data Scientist,Naukri,2024-08-12,Rejected,Not Attended,Passed,Offered,Yes,47,6.75
465,Data Scientist,Referral,2024-09-23,Rejected,Rejected,Rejected,Offered,Yes,5,17.94
466,Data Scientist,Naukri,2024-02-10,Passed,Passed,Passed,Offered,Pending,42,13.67
467,Data Scientist,Naukri,2024-05-12,Passed,Passed,Passed,Offered,Yes,17,14.65
468,Business Analyst,Campus,2024-03-06,Passed,Rejected,Pending,Offered,Yes,54,17.08
469,Data Analyst,Naukri,2024-07-28,Passed,Passed,Rejected,Offered,No,38,4.74
470,Software Engineer,Naukri,2024-06-01,Passed,Passed,Passed,Offered,Pending,21,11.06
471,Data Scientist,Referral,2024-06-20,Passed,Passed,Pending,Not Offered,Pending,36,4.47
472,HR Executive,Naukri,2024-11-20,Passed,Rejected,Passed,Not Offered,Pending,53,4.25
473,Data Scientist,Company Website,2024-02-28,Passed,Rejected,Passed,Not Offered,Pending,38,15.26
474,HR Executive,Referral,2024-07-02,Passed,Passed,Pending,Offered,Pending,37,16.43
475,Business Analyst,LinkedIn,2024-06-28,Passed,Rejected,Passed,Not Offered,Pending,48,3.89
476,HR Executive,Referral,2024-11-17,Passed,Not Attended,Pending,Not Offered,Yes,32,17.32
477,Software Engineer,Naukri,2024-11-19,Passed,Not Attended,Pending,Not Offered,No,48,7.78
478,Data Analyst,Company Website,2024-01-12,Passed,Not Attended,Passed,Not Offered,Pending,33,14.13
479,HR Executive,Referral,2024-03-08,Passed,Not Attended,Passed,Offered,No,58,14.66
480,HR Executive,Company Website,2024-11-24,Rejected,Passed,Passed,Not Offered,Yes,41,14.84
481,Data Analyst,LinkedIn,2024-07-20,Passed,Passed,Passed,Not Offered,No,28,12.85
482,Software Engineer,LinkedIn,2024-01-06,Passed,Passed,Pending,Not Offered,Pending,52,4.93
483,Data Scientist,Campus,2024-01-15,Rejected,Rejected,Rejected,Not Offered,Pending,20,4.9
484,HR Executive,Campus,2024-02-11,Passed,Not Attended,Passed,Not Offered,Pending,17,5.4
485,Data Analyst,Referral,2024-01-31,Rejected,Passed,Rejected,Not Offered,Pending,30,18.66
486,Business Analyst,Campus,2024-06-29,Passed,Passed,Passed,Offered,Yes,11,6.58
487,Data Analyst,Company Website,2024-09-18,Passed,Rejected,Passed,Not Offered,Yes,48,5.6
488,Business Analyst,Campus,2024-10-15,Passed,Passed,Passed,Offered,No,18,19.8
489,Software Engineer,Company Website,2024-01-21,Passed,Passed,Pending,Offered,No,56,3.07
490,Data Scientist,Campus,2024-06-30,Passed,Passed,Passed,Not Offered,Pending,36,16.2
491,Data Analyst,Campus,2024-07-02,Passed,Not Attended,Rejected,Offered,Yes,45,17.37
492,HR Executive,Campus,2024-08-31,Rejected,Passed,Passed,Not Offered,No,15,14.26
493,Software Engineer,Naukri,2024-12-15,Passed,Rejected,Rejected,Not Offered,Yes,36,19.57
494,Data Analyst,Naukri,2024-05-28,Passed,Passed,Passed,Not Offered,No,15,8.67
495,HR Executive,Campus,2024-09-12,Passed,Rejected,Passed,Offered,No,24,4.5
496,Data Analyst,Company Website,2024-04-09,Rejected,Passed,Rejected,Offered,No,56,7.09
497,Business Analyst,Referral,2024-02-24,Rejected,Passed,Rejected,Not Offered,No,38,4.69
498,Data Analyst,LinkedIn,2024-07-04,Rejected,Passed,Passed,Not Offered,No,51,11.28
499,Data Analyst,Naukri,2024-11-15,Passed,Passed,Pending,Offered,No,54,19.4
500,Data Analyst,Campus,2024-03-26,Passed,Rejected,Passed,Not Offered,No,58,11.8
501,Software Engineer,LinkedIn,2024-06-22,Passed,Passed,Pending,Not Offered,No,26,8.53
502,Data Analyst,Naukri,2024-01-22,Passed,Not Attended,Rejected,Not Offered,Yes,27,18.41
503,HR Executive,Referral,2024-08-31,Rejected,Passed,Pending,Not Offered,No,33,13.43
504,Business Analyst,Company Website,2024-02-29,Rejected,Passed,Rejected,Offered,Pending,16,18.81
505,Business Analyst,Campus,2024-04-13,Passed,Not Attended,Passed,Not Offered,Yes,43,19.41
506,Data Analyst,Referral,2024-05-18,Passed,Passed,Pending,Not Offered,Pending,35,18.92
507,Software Engineer,Naukri,2024-10-29,Passed,Passed,Pending,Offered,No,33,14.77
508,Software Engineer,Campus,2024-06-07,Passed,Passed,Pending,Not Offered,Yes,35,11.53
509,HR Executive,LinkedIn,2024-08-19,Passed,Not Attended,Passed,Not Offered,No,16,7.93
510,Data Analyst,Company Website,2024-03-17,Passed,Not Attended,Rejected,Not Offered,Yes,39,19.0
